x0,x1,u0,u1,u0_exact,u1_exact,e00,e11,e01,s00_exact,s11_exact,s01_exact,s00,s11,s01
0.04164982639697758,0.4583164930634302,0.008705137418746952,-0.06167475176947526,0.008712196625332494,-0.061802761683763606,0.21729357458986356,-0.04323901746865811,0.0002914869439113871,0.2563242440290265,0.05978422044690195,0.006345528812652293,0.26756499417751356,0.06715530797865076,0.00022422072608568235
0.45833333333339393,0.02083333333329572,0.14498307891496595,-0.0006399204475891609,0.14528632276474848,-0.000576841108479281,0.07288338192419808,-0.030716181484335178,-0.016022724116754025,0.0789020103466315,0.002824846917718327,-0.008644833318802668,0.08039137096468865,0.0006993991119707658,-0.012325172397503095
0.08331649306381791,0.47914982639676357,0.017162546333906306,-0.06123791230308037,0.017107202027160595,-0.06122978467864867,0.20524036165376078,-0.043263154783834336,0.015238728236012827,0.24998831473944705,0.04950419966813898,0.011353320108099892,0.25132558985092734,0.06016903874508499,0.011722098643086789
0.4791666666667273,0.04166666666659124,0.14597874601866473,-0.0013214884949250658,0.1462441025259051,-0.001248656381212586,0.07983746921101237,-0.03271526627218281,-0.013545222867275625,0.08994436642704455,0.003610118259110168,-0.015590807840517274,0.0885993241654881,0.002020296870722582,-0.010419402205596635
0.4791666666667273,0.0833333333331597,0.14400529547928803,-0.0028965444688667736,0.14398063708871103,-0.002718972331887198,0.07983746921101195,-0.04288742047720283,-0.035816674865738696,0.10075999046087288,-0.0002425256010269411,-0.029195773915416168,0.08273077366259138,-0.01167298763603537,-0.027551288358260533
0.14568459540659512,0.45606588406195536,0.03130221819499325,-0.055876566736771806,0.031096974997637583,-0.05590901403194837,0.2224527413641856,-0.05882908249348108,0.02640137065802578,0.25608492116895853,0.0327833273360115,0.014640928954947653,0.2655157580901646,0.04914512435349792,0.02030874666001983
0.4582699251194059,0.3542300748801024,0.11011133214910962,-0.02412419227309691,0.11000102481671728,-0.023994583896924587,0.20507088760525957,-0.11131755575706816,-0.04361526460367962,0.209356295128301,-0.028132302100671337,-0.031121088351169515,0.2118352973010793,-0.03154042836224969,-0.03355020354129201
0.41878176254136823,0.1501707248364504,0.13096327149667353,-0.006287156782722448,0.13075491946839565,-0.00591338508612537,0.10110705263557443,-0.0653377113603575,-0.06263278537315381,0.12046135759168697,-0.017987084976828216,-0.0526860358741209,0.09841081430152855,-0.029623619541496,-0.04817906567165677
0.4791666666667097,0.41666666666654484,0.1083727820510975,-0.030308609692758195,0.10835084133047983,-0.03015189930836286,0.2094682143055986,-0.10480793547580128,-0.026327904659969537,0.21641836117700666,-0.025027917385832384,-0.02189412147365194,0.22151032571380502,-0.020240558733425604,-0.02025223435382272
0.4583333333332933,0.4791666666667097,0.09931380234567742,-0.03759603107958251,0.09922094626650184,-0.03753764248021489,0.2114408694799542,-0.10755715226515686,-0.01824296475528089,0.2241743890199291,-0.02164848928995252,-0.012215824303980103,0.2225797364546555,-0.02280335719542989,-0.01403304981175453
0.4166666666666846,0.4791666666667097,0.09038988734569012,-0.03929120941291277,0.09027748237260486,-0.03920642080660374,0.21690705052006196,-0.1075571522650845,-0.012267006797663325,0.22933269549022783,-0.020723139281424982,-0.008806621596507636,0.22993805708561155,-0.019649791210654924,-0.009436159075125634
0.4791666666667097,0.4583333333333214,0.1051609370510873,-0.03468252469276957,0.10508074876518089,-0.03461449677654685,0.20946821430567258,-0.10513998452419093,-0.018465221038623046,0.22038553942496628,-0.022911439154939175,-0.01618651488186139,0.2213187589552183,-0.020687547836984385,-0.014204016183556187
0.22889550429517636,0.41643342875936706,0.05269462792107771,-0.045220269438122684,0.05237864573892532,-0.045248188383742595,0.23445724086272796,-0.1041977216934025,0.003783860309612766,0.2582779351119451,0.0010588608997060545,0.005929715097230632,0.2555014463382477,-0.00500237101262184,0.0029106617766252044
0.3540871381026307,0.4166631351306126,0.0814772400764699,-0.03559496682179207,0.08132013091123277,-0.035491519575234616,0.22589871516677015,-0.11376293985758547,-0.014555695690585492,0.23732137782993737,-0.023832986821558273,-0.011492513919755877,0.23846195896050665,-0.02281623721207457,-0.01119668899275807
0.3958206360939273,0.4583206360938263,0.08733407370120376,-0.037980253262042414,0.08720095550133027,-0.037901093607143034,0.21778343102366032,-0.10954659350952908,-0.012823537168084494,0.23173871683803515,-0.02181549643814995,-0.009553093740823882,0.2299700455071221,-0.02182228105686973,-0.009864259360064994
0.38643593452617264,0.27258370956300526,0.10638122959088242,-0.017653195226608076,0.10631480932664833,-0.017260470500997497,0.18207949668483858,-0.10515780969883842,-0.05988914703558324,0.19702511995046368,-0.034531215657394386,-0.04684803167048782,0.18443904763410668,-0.036512726507183305,-0.04606857464275634
0.47916666666672747,0.14583333333297793,0.13847605606824082,-0.005905819974466514,0.13836288468857058,-0.005716737024118562,0.10615601122505221,-0.0594631484196057,-0.05130413486119875,0.12609533603175715,-0.008852965849502072,-0.042753799529594363,0.10859666025318236,-0.018802693319631397,-0.039464719123999036
0.4583333333334547,0.10416666666643266,0.14034299805911787,-0.003731868856042465,0.14032802170264178,-0.00348792899089987,0.10615601122505221,-0.042094655372399245,-0.04937232842516061,0.10306361815572528,-0.005110468368617272,-0.03761734733423688,0.11861694470349378,0.004577970397761907,-0.037978714173200465
0.34048166752168607,0.29267624411356413,0.0939808893586102,-0.022168036083962953,0.09376746253205366,-0.021682660022638998,0.21798118348233447,-0.11832108585260041,-0.053864161736060234,0.2177091182043975,-0.03633014078581771,-0.04050068700953863,0.22517404361895,-0.0335200097156153,-0.04143397056620018
0.3956903965552213,0.3958932100108442,0.09256183460066028,-0.03106849347571617,0.0925251864038608,-0.03088283495715648,0.2141147096994469,-0.11370112526615707,-0.026422463251781526,0.22798959958621304,-0.02794871060091832,-0.01992012646444419,0.22263453694185711,-0.029531489954761306,-0.020324971732139634
0.29166666666741536,0.4791666666668113,0.06282951216127713,-0.04642229519263816,0.06259094109764891,-0.0464660554626702,0.22118423783175195,-0.10464807527019586,0.0020463848351407257,0.24349034888889434,-0.006998933906938926,0.0051141781031230965,0.23737412288686077,-0.013266117960791371,0.0015741421808774811
0.33333333333379644,0.4791666666668113,0.07203247216121415,-0.04375434852599329,0.07191844269260977,-0.043675609489705974,0.2205578421682527,-0.10464807527019587,-0.00298377290557034,0.2392988241030142,-0.013780872056381652,0.00014298353672153875,0.23653089795522714,-0.013627500074348667,-0.0022952099273617996
0.35415396942742017,0.45832063609392787,0.07809051044767189,-0.04024212570395429,0.07797154490966296,-0.04015399539685532,0.2259125565673366,-0.10955831252356009,-0.003206011478430179,0.2375297188193356,-0.018730580174547547,-0.0049196696305282206,0.24090633815397614,-0.017148176531328996,-0.002466162675715522
0.4583036928617996,0.16669630713790579,0.13354565355971632,-0.007210940891350002,0.13339911102731022,-0.006925414047985383,0.1364636149795851,-0.06534030187675172,-0.0635193600098922,0.13402845917710332,-0.014582163362476705,-0.048235265236408864,0.14600469215900777,-0.009229090038174376,-0.04886104616145553
0.2707952876538422,0.4582952876532381,0.05940228460516167,-0.0458436288594712,0.0591342261456792,-0.045899846671991394,0.22916061720482017,-0.09680053489520789,0.009958344709168829,0.24770018325089818,-0.005137264928370976,0.005627668435750699,0.2526389837977149,0.001899636028462548,0.007660265160899098
0.27046112654208204,0.39553210141941053,0.06428236867712844,-0.039302347713278285,0.06400322688230099,-0.039253959653987786,0.23603927626913107,-0.10412129097216691,-0.0003356280311457016,0.2533610637912487,-0.013856977749495049,-0.0035862006291119495,0.2576752040321955,-0.003986770768802911,-0.0002581754085736166
0.41659056121332927,0.41671737764086914,0.09517721543171023,-0.032502790061577434,0.09511737270669912,-0.032313894465680504,0.21779499551757614,-0.10916906883165345,-0.022316809767861517,0.226297440946185,-0.02627552506502964,-0.01798509760894271,0.2302034157938601,-0.021307402936316486,-0.01716677674450886
0.28821775370231384,0.02037330714926121,0.1369638529778956,-0.0013607031543870795,0.13790703043827704,-0.0016900891083403932,0.04056000000000015,-0.06678852600700236,-0.026658880276824885,-0.004676898524727369,-0.09180202504938344,-0.005402969932980564,0.016068158072883455,-0.06650763116327231,-0.020506830982172986
0.39752793092171035,0.17235751710913855,0.1250447723329635,-0.008035440437789322,0.12473548014652062,-0.0076328297891330174,0.13990916213809723,-0.07497901841545812,-0.08022206304764337,0.13392012691728558,-0.024942000953914124,-0.057561964481855,0.1450821307154435,-0.02021646971036828,-0.061709279267417975
0.4791666666666127,0.3333333333328946,0.11649005763796097,-0.021435359904032187,0.11636244600780318,-0.021353686853830222,0.1899992064374363,-0.10066570733676065,-0.04140534822992173,0.2010218960328647,-0.026539848079704238,-0.034540809006420335,0.19769179289457156,-0.025896602316349167,-0.031850267869170557
0.39797806967962945,0.10847441769828745,0.1344190002785008,-0.004042047073439553,0.13434046739903122,-0.003679855376747082,0.09992607880057963,-0.05062711290848088,-0.06349912518954627,0.08904632503608137,-0.015651745750297815,-0.04748568012503308,0.10530792555357976,-0.010502221914928323,-0.048845480915035586
0.3286422412116088,0.33263252074043875,0.08525772394096,-0.02761156927950382,0.08507532403309093,-0.027219484359319843,0.21684230780769181,-0.11550500464771837,-0.03561289633584937,0.23368214632288264,-0.0323023154739717,-0.027794251748743306,0.22526560398282455,-0.030386174829029448,-0.02739453564296105
0.3862392743156775,0.23219822458303252,0.11321137400617809,-0.013478054079087042,0.11289846300714232,-0.013079549319776382,0.18068232441050097,-0.10203802919860548,-0.07278374840322362,0.17525143884236474,-0.03299002749312443,-0.054632472570392054,0.18435811216878656,-0.03311908291514142,-0.05598749877171047
0.1650948950266002,0.4128155614511907,0.03801818320031651,-0.051124570934956225,0.03768615243133974,-0.05097754857462828,0.22774422065056607,-0.0855862190088864,0.0033645200063790737,0.2670662250337375,0.024527989066729285,0.011402660597043417,0.2572020937552506,0.01617867863259491,0.0025880923125992873
0.333165457589416,0.39577450503023515,0.07870081599962173,-0.034571973523641844,0.07855996742067071,-0.0344139946978105,0.22557862648340737,-0.11298727643632034,-0.014326388178455454,0.24052656109611137,-0.024597961539485028,-0.012813102190523534,0.23847856847594046,-0.02195674146231158,-0.011020298598811887
0.041649826396912455,0.39581649306332173,0.00975403400787915,-0.058840268334145664,0.009738364613536873,-0.0588691004095879,0.25106230255094086,-0.04691336628981354,-0.007793901211527352,0.28635672337935913,0.0680095169622093,0.004902043195475821,0.310903080574451,0.08169102762002456,-0.005995308624251809
0.020833333333355037,0.35416666666655816,0.005230464636487054,-0.0568800903739038,0.00553536915550164,-0.05726576755913868,0.2510623025511167,-0.06536592592592583,0.009083756952054961,0.32329356711135,0.07395732468424701,7.946782112438836e-05,0.30025737309231526,0.05685104349459026,0.006987505347734585
0.47908805737791904,0.2708690362768619,0.12372444991370993,-0.015216153355298896,0.12349462511852587,-0.015227963375834971,0.16432761702534424,-0.09147637266308457,-0.05443728787398345,0.18143474723906372,-0.02398591334332621,-0.04285625555714108,0.16843542330541458,-0.028336876454915248,-0.04187483682614111
0.47908805737791904,0.22920236961020116,0.12838916340851575,-0.011704267157511536,0.12857509628776356,-0.011570346483085263,0.1643248005606694,-0.07709416483069409,-0.0552498409118339,0.16457375627689236,-0.020191395850861535,-0.0461643157898353,0.17672905950626988,-0.008977836948625084,-0.04249987762448761
0.286966295928885,0.3531983845941207,0.07300087374041354,-0.03314501878159519,0.0726719753796431,-0.032921483304857585,0.23636678753080012,-0.11958633367382923,-0.02727968337307011,0.248801118623062,-0.024086995978646327,-0.01629964524534741,0.2491939445565602,-0.02461614867777004,-0.020984371825438542
0.2915275765674436,0.4165606269799772,0.06729190376956821,-0.03986964445302863,0.06700745324451195,-0.03983824629454708,0.2292269051667439,-0.113046506845417,-0.008209216906747918,0.24842893271221458,-0.01530866354346541,-0.0028823070868947255,0.24335554146749158,-0.01993169854186294,-0.006314782235959936
0.16666666666747335,0.4791666666666956,0.03505480272528751,-0.055842065500105446,0.03483376525421739,-0.05598503555984341,0.21206911135290724,-0.07557855203748748,0.012834820880418207,0.2500304812001139,0.026136378366972197,0.014980521568188977,0.24187463910728618,0.02060720573005949,0.009872939138783236
0.20833333333430992,0.4791666666666956,0.04401739381020383,-0.05294242780418197,0.043975294779778344,-0.05278688128625984,0.21813526072132292,-0.07557855203745201,0.016131059499291354,0.24893659468095364,0.01352002634636907,0.013248143804124798,0.25004060941094314,0.0241069072888086,0.012408507307147194
0.4582250835729912,0.2083986767485821,0.12788781036058972,-0.010164444048355273,0.12801639070358514,-0.009949910613899798,0.13644857313365458,-0.0763010787068796,-0.06882088167442205,0.15560017336607712,-0.020440487535732722,-0.04937921862084308,0.1396609184259506,-0.023992659912921828,-0.052939139749555414
0.4166666666667273,0.04166666666662905,0.14153495464889201,-0.0012749876291314596,0.1418259024951664,-0.0011161876480745758,0.060581134613878214,-0.0307161814843345,-0.01613920250188821,0.06461509407408306,-0.0043660988775017845,-0.019935883199198704,0.06383065343156615,-0.0063980512593667035,-0.012414771155298623
0.3541666666666667,0.020833333333333332,0.13944394363516063,-0.0006350671815422988,0.1398232388235133,-0.000679047316413137,0.030699259259259204,-0.03048322471403034,-0.020884612015404036,0.027417229418010683,-0.0246681212134922,-0.011722749628506921,0.02373945012936988,-0.02332399908085284,-0.01606508616569541
0.39583333333333337,0.020833333333333332,0.14114303984507315,-0.0006350671815422988,0.14154737846756996,-0.0005476782417646905,0.05085735881654241,-0.03048322471403034,-0.020884612015404036,0.04994251595986854,-0.008179444014567683,-0.01087496166819901,0.050875353379558806,-0.0116943262593433,-0.01606508616569541
0.22912862098734554,0.45829528765312244,0.04974265580726438,-0.04940650269890695,0.04966944257485645,-0.04925633280307234,0.23451131869627218,-0.09683194743246679,0.01856972820932414,0.25142233072265274,0.005718077446069553,0.010343009229791662,0.25982372857240477,0.004944293088759433,0.01428440631486472
0.20667718292872567,0.39405448516217556,0.04926722444280311,-0.04538534595165086,0.04895944086544046,-0.04518921564516902,0.24109752914447102,-0.08720719552380223,0.01570827191595124,0.26559117382089853,0.006193498831072799,0.0051237607574232515,0.2742425225845943,0.02170042668592259,0.01208328608919326
0.0831677551362947,0.41438237712524806,0.018876964879281567,-0.058013136599851765,0.01873161960664118,-0.05775602787604156,0.21850330921397865,-0.04687647883829273,0.014991476297992145,0.2734872293421192,0.05562856120630613,0.010172686506661942,0.2670949476890331,0.06295664918728591,0.011531904844609342
0.4166666666667881,0.08333333333319752,0.13886832433242063,-0.0027918800636430553,0.13870685404341493,-0.002521449704136633,0.06058113461376284,-0.04209465537239927,-0.048092881863995976,0.08070533244631937,-0.008515983333877073,-0.036947235740982264,0.057266149265219626,-0.02171522764721276,-0.03699452451076613
0.4582547240445317,0.2917023696102493,0.11745096033226529,-0.01748279549556043,0.11720601030263043,-0.0174881981635027,0.18999920643743456,-0.1066279288889512,-0.05980926715368443,0.1916493887112828,-0.02751061133854355,-0.04135702729917906,0.19425204969138238,-0.03392266979045283,-0.04600712857975725
0.36286823099629195,0.10233320815772953,0.13223587221569047,-0.004245491668786755,0.13231501353253744,-0.0037949559998922897,0.06809265871429629,-0.05185188000179717,-0.054962803641708094,0.07393440771187113,-0.023896439203718988,-0.049648251141863574,0.06174864826820817,-0.030516381513402177,-0.042279079724390836
0.2504211405614001,0.2594620236765218,0.08137110542331201,-0.025855196793262255,0.08068710747928817,-0.02538512044135473,0.20601995227547473,-0.11343132917656273,-0.06954279174679703,0.23186689463263344,-0.025050954023423763,-0.04613455436248539,0.21189339969204515,-0.03383835527106056,-0.053494455189843866
0.3537749528467783,0.35418011561598656,0.08794813110772841,-0.028471227281800137,0.08787426147252252,-0.02821306789780113,0.22570607405608445,-0.1162594836881409,-0.031554191159393674,0.23130550829307128,-0.031191322476955025,-0.024868631636318868,0.2367623206400324,-0.02628810839398711,-0.024272454737995133
0.19047791536189668,0.2871245678692216,0.06103964017377318,-0.03677681179587202,0.06019357325949852,-0.03604604501932,0.23135387108974606,-0.09335043885140644,-0.050397971388348145,0.2768540839749762,0.005016597416736515,-0.03263602427862085,0.2575818809757698,0.007809334867190972,-0.03876767029872934
0.3048305566658677,0.09487493979132236,0.12960877870033063,-0.0064073300469301,0.12959855404858578,-0.005708082797566706,0.07446461275876791,-0.0750485223170149,-0.04923941451526271,0.045030673312383376,-0.04698998924129107,-0.04399022949513834,0.056943600453909726,-0.05806650345053857,-0.03787647270404824
0.35908991294820874,0.16129792857066425,0.12206892015506943,-0.00810381363043538,0.1217618518185056,-0.00759724955748706,0.11470518014739871,-0.07210713818104818,-0.0720220192862778,0.12338027430914669,-0.03053766239405068,-0.06179259246822747,0.11281054740166277,-0.030891235927911754,-0.055401553297136766
0.2747231947599523,0.2302554250040512,0.09314925639941264,-0.02010619902161079,0.09283753451538797,-0.01951650882241657,0.19037783732805566,-0.1024477560885661,-0.06122393626207529,0.1991939725902725,-0.033196955958303076,-0.05694522633860682,0.19717338327513295,-0.028077073199191487,-0.04709533558621176
0.29333451251942266,0.17727464511291097,0.10991734141782032,-0.013607177764707469,0.10952978090730923,-0.012563134633764421,0.12194581171191958,-0.07607274669601305,-0.0704396854202887,0.13798421809919362,-0.0369346962068746,-0.06479397951041388,0.12026970036449958,-0.03205226764160242,-0.054184373400222065
0.26520277669105474,0.20130269138818807,0.09921673271599923,-0.018494832710377003,0.09877371472320687,-0.017607897687730394,0.16779972224546486,-0.08049772448010548,-0.0976584085369894,0.16940009691728297,-0.030043752027197508,-0.06331594463842052,0.17944324659191105,-0.011554789350835336,-0.07512185272076105
0.13943234940411367,0.2510427543590234,0.058624993383638094,-0.04032622098425512,0.05700186372056379,-0.039710300274682496,0.22588782873517488,-0.08263700509418018,-0.11961353348108868,0.311006160731295,0.0492116838556165,-0.08295727192349926,0.25640457420455454,0.01907777895120452,-0.09201041037006819
0.082754100714136,0.27598130356863027,0.0332973121839267,-0.047415720213045076,0.032395947417203946,-0.04760827736292098,0.2949315853580382,-0.1366777636698722,-0.0719848939029198,0.39628223638584875,0.055184566365414446,-0.05932108352869753,0.3181707320185867,-0.013836459541344381,-0.055372995309938305
0.2504880859180786,0.137170776608585,0.11640260310047235,-0.01660032426647539,0.11590904460723558,-0.014997893327276773,0.05190416106238725,-0.04049890048602365,-0.04907557431080227,0.06656333882587606,-0.03165701832189119,-0.04377593347533801,0.046506235765123034,-0.0245730423490392,-0.0377504417775402
0.31147847785179106,0.12597168457508315,0.12417272049663979,-0.007995176976014276,0.1238405891727541,-0.007213867140522997,0.068570519908676,-0.060036225689015746,-0.06254922757634486,0.07997319810920103,-0.03917027969972722,-0.05724861085558811,0.05767018505647785,-0.041258080787900414,-0.048114790443342194
0.13505076116346398,0.3132515423260966,0.041660465226159626,-0.046277548383040754,0.04062402032888347,-0.04570843444810639,0.2507124454684636,-0.08331407196662476,-0.020718911180357152,0.31181797817185564,0.0356759243908868,-0.018210483238883243,0.28943171199603285,0.03248823704596489,-0.015937623984890115
0.2746008808584227,0.08091773647912927,0.13036406595776578,-0.008612415211186083,0.13060281209883823,-0.007625214756756693,0.046759129122899756,-0.05702973503880848,-0.03182672104073319,0.016812915691558673,-0.0731202533175515,-0.02134834059480318,0.03004321129689862,-0.04979437651980002,-0.024482093108256296
0.28568497721802516,0.1469741617703026,0.11668124203547041,-0.011965540997569237,0.11640705876087651,-0.010848321638035986,0.11842612311199299,-0.08504417494244972,-0.07925723297062999,0.09797587169846092,-0.03880456139308302,-0.05977364941949537,0.11035583403011572,-0.046159779857917124,-0.060967102285099994
0.1531860586091624,0.2822274326191334,0.052543700956520764,-0.04126187289418064,0.051740412772021,-0.04058989276360624,0.28994487317391104,-0.09453181563454692,-0.049373906982319166,0.30354794260226464,0.02855103142298232,-0.04075940191932163,0.33577282025264166,0.040021521169212454,-0.037979928447937815
