x0,x1,u0,u1,e00,e11,e01,source0,source1
0.25507058264488114,0.004088757651665214,0.13685104193802214,-0.0006666706794588699,0.0671728905170722,-0.1628314033943854,0.003047007094240568,0.0,0.0
0.2601732788397794,0.004170553395786991,0.13716961552363804,-0.0006102434562755594,0.05823148422636443,-0.14613511874378451,0.0020682624998936564,0.0,0.0
0.2652759750346777,0.004252349139908769,0.13744645083275453,-0.0005593705641787671,0.05079310095111644,-0.13138504407424173,0.0012091428358313354,0.0,0.0
0.27037867122957604,0.0043341448840305465,0.13768869487360905,-0.0005135073180644333,0.04465523508709396,-0.11834553552517234,0.00045491749553156196,0.0,0.0
0.2754813674244743,0.004415940628152325,0.1379025343388634,-0.00047217011977439076,0.03964360920396104,-0.10681221778225747,-0.0002071731572182503,0.0,0.0
0.28058406361937266,0.004497736372274102,0.13809332865252344,-0.00043492870303108073,0.035607938253906235,-0.09660741958849021,-0.0007882068881883962,0.0,0.0
0.28568675981427094,0.00457953211639588,0.1382657231947041,-0.00040139947720988975,0.03241838175145284,-0.08757633794999958,-0.001297822398203432,0.0,0.0
0.2907894560091693,0.004661327860517657,0.1384237458995857,-0.00037123979837662305,0.029962563337254555,-0.079583804783693,-0.0017444238718900009,0.0,0.0
0.29589215220406756,0.004743123604639435,0.1385708898660948,-0.00034414302522101943,0.028143059831440997,-0.0725115533181587,-0.0021353538048879926,0.0,0.0
0.3009948483989659,0.004824919348761212,0.1387101841688325,-0.0003198342413507308,0.02687528001499545,-0.06625590041729558,-0.002477039442725179,0.0,0.0
0.3060975445938642,0.00490671509288299,0.1388442546878555,-0.00029806654493256147,0.026085667923963274,-0.06072577614775641,-0.002775117199063725,0.0,0.0
0.3112002407887625,0.004988510837004767,0.13897537647379044,-0.0002786178227151006,0.025710177154700753,-0.055841044131551776,-0.003034538642550823,0.0,0.0
0.3163029369836608,0.0050703065811265454,0.1391055189165011,-0.00026128793870280637,0.02569297214503563,-0.05153106611761782,-0.0032596610115060006,0.0,0.0
0.32140563317855914,0.0051521023252483235,0.1392363847808914,-0.0002458962787043789,0.025985320074083884,-0.047733472242734,-0.0034543247040225607,0.0,0.0
0.3265083293734574,0.005233898069370101,0.1393694440042161,-0.00023227960107063158,0.02654464327171102,-0.044393105003545395,-0.00362191977409155,0.0,0.0
0.33161102556835576,0.005315693813491878,0.13950596300894086,-0.00022029015150808922,0.027333707130175078,-0.041461110319820686,-0.0037654431234238634,0.0,0.0
0.3367137217632541,0.005397489557613656,0.13964703016848332,-0.00020979400617755024,0.028319922688981203,-0.038894153465797325,-0.003887547798989644,0.0,0.0
0.3418164179581524,0.005479285301735434,0.13979357796582392,-0.00020066961258264975,0.029474746496963966,-0.03665374126532903,-0.003990585576189345,0.0,0.0
0.34691911415305066,0.005561081045857211,0.1399464023035757,-0.0001928065022013323,0.030773163184435126,-0.03470563493413746,-0.004076643817669118,0.0,0.0
0.352021810347949,0.005642876789978988,0.1401061793558518,-0.00018610415255884325,0.03219323851594791,-0.03301934042608307,-0.004147577440615134,0.0,0.0
0.35712450654284733,0.005724672534100766,0.1402734802949037,-0.0001804709796034891,0.03371573263143052,-0.03156766519421729,-0.004205036694902008,0.0,0.0
0.3622272027377456,0.005806468278222544,0.14044878417716883,-0.000175823443923493,0.035323764793100676,-0.03032633198734464,-0.004250491345892129,0.0,0.0
0.3673298989326439,0.0058882640223443215,0.14063248923254368,-0.0001720852566149206,0.03700252229652823,-0.029273641730278487,-0.004285251765076901,0.0,0.0
0.37243259512754223,0.0059700597664661,0.14082492276614378,-0.00016918667254280063,0.03873900732417046,-0.02839017873063729,-0.004310487355948337,0.0,0.0
0.37753529132244057,0.006051855510587878,0.1410263498524976,-0.0001670638603848395,0.04052181645736441,-0.027658552457380962,-0.004327242678914071,0.0,0.0
0.3826379875173388,0.006133651254709655,0.14123698097719847,-0.0001656583402545776,0.04234094834965507,-0.02706317097930428,-0.004336451585619532,0.0,0.0
0.38774068371223713,0.006215446998831432,0.14145697875980742,-0.00016491648090610853,0.04418763572625295,-0.026590041862399168,-0.004338949627999192,0.0,0.0
0.39284337990713547,0.00629724274295321,0.14168646387367412,-0.00016478904955670134,0.04605419843242298,-0.026226596925499633,-0.004335484969336022,0.0,0.0
0.39794607610203375,0.006379038487074988,0.14192552026284241,-0.0001652308082530276,0.04793391472505848,-0.02596153776215089,-0.004326727992405097,0.0,0.0
0.40304877229693203,0.006460834231196765,0.14217419974292206,-0.00016620015147296224,0.04982090840084946,-0.025784699368210928,-0.004313279772459493,0.0,0.0
0.40815146849183037,0.006542629975318542,0.14243252606140439,-0.0001676587803164536,0.05171004969309245,-0.025686929581721703,-0.004295679559593593,0.0,0.0
0.4132541646867287,0.0066244257194403204,0.14270049848309174,-0.00016957140921113273,0.05359686815706205,-0.025659982354360518,-0.004274411395237542,0.0,0.0
0.41835686088162705,0.0067062214635620985,0.14297809495786049,-0.00017190550155415853,0.05547747600905456,-0.025696423140857128,-0.004249909970652739,0.0,0.0
0.42345955707652533,0.006788017207683876,0.14326527492068591,-0.0001746310311422027,0.05734850059343677,-0.02578954492125441,-0.004222565820860174,0.0,0.0
0.4285622532714236,0.006869812951805654,0.14356198176755577,-0.00017772026661578785,0.05920702483091003,-0.025933293566741025,-0.004192729935063334,0.0,0.0
0.43366494946632195,0.006951608695927432,0.1438681450454398,-0.00018114757647025488,0.06105053465437707,-0.026122201427973307,-0.004160717854009791,0.0,0.0
0.4387676456612203,0.007033404440049209,0.14418368238975518,-0.00018488925247014032,0.06287687257022553,-0.026351328169481533,-0.004126813315606016,0.0,0.0
0.4438703418561185,0.007115200184170987,0.14450850123865683,-0.00018892334955241243,0.06468419659577665,-0.02661620799844641,-0.004091271502236127,0.0,0.0
0.44897303805101685,0.007196995928292763,0.14484250034991034,-0.00019322954052167576,0.06647094392085998,-0.026912802543759454,-0.004054321936450232,0.0,0.0
0.4540757342459152,0.007278791672414541,0.1451855711429924,-0.00019778898403130833,0.06823579872528063,-0.02723745873434978,-0.004016171065824248,0.0,0.0
0.4591784304408135,0.007360587416536319,0.14553759888635306,-0.0002025842045120462,0.06997766365632727,-0.027586871106362112,-0.003977004572717077,0.0,0.0
0.4642811266357118,0.0074423831606580965,0.1458984637474025,-0.00020759898285690223,0.07169563453303693,-0.027958048038689967,-0.003936989440250271,0.0,0.0
0.4693838228306101,0.0075241789047798754,0.14626804172071464,-0.00021281825680105756,0.07338897789815324,-0.028348281477110587,-0.003896275802014038,0.0,0.0
0.4744865190255084,0.007605974648901653,0.14664620544812731,-0.00021822803004980585,0.0750571110857105,-0.028755119760121704,-0.003854998599680365,0.0,0.0
0.4795892152204067,0.00768777039302343,0.14703282494282754,-0.00022381528930868165,0.07669958451302192,-0.029176343205635155,-0.0038132790698100017,0.0,0.0
0.48469191141530504,0.007769566137145208,0.14742776822811765,-0.00022956792845927481,0.07831606594134893,-0.029609942157869086,-0.003771226078616107,0.0,0.0
0.4897946076102033,0.007851361881266986,0.14783090190033044,-0.00023547467920334217,0.07990632648046747,-0.03005409722890074,-0.0037289373212429843,0.0,0.0
0.49489730380510166,0.007933157625388763,0.14824209162428692,-0.00024152504756799872,0.08147022813930599,-0.03050716150007068,-0.0036865004001906685,0.0,0.0
0.25497621621241334,0.008176590972834732,0.13679467747512547,-0.0013332032052381644,0.06683452721960792,-0.1621790944037592,0.006067555642613723,0.0,0.0
0.26008087837465477,0.008340287552755671,0.13710980784980917,-0.0012204023942445782,0.05798365381395865,-0.14557985839844906,0.004113354434682812,0.0,0.0
0.26518554053689614,0.00850398413267661,0.13738350001469757,-0.0011187133891458112,0.05062619621960024,-0.13091717132682817,0.002398204216704682,0.0,0.0
0.2702902026991375,0.00866768071259755,0.13762287893809813,-0.0010270457731982347,0.044560662693040376,-0.11795638382790646,0.0008926463972370904,0.0,0.0
0.27539486486137893,0.008831377292518488,0.1378341108494915,-0.0009444315036411178,0.03961367584456199,-0.1064940051508784,-0.00042883324792241783,0.0,0.0
0.2804995270236203,0.008995073872439427,0.13802253620022342,-0.0008700093657775138,0.03563575042820816,-0.09635315160372245,-0.0015883835260255188,0.0,0.0
0.28560418918586167,0.009158770452360366,0.13819278279835487,-0.0008030116312524954,0.032497757414737094,-0.08737972211539023,-0.0026052740070635757,0.0,0.0
0.2907088513481031,0.009322467032281305,0.13834886231602506,-0.0007427525761422675,0.03008795397080677,-0.07943917485047053,-0.003496304550162314,0.0,0.0
0.29581351351034446,0.009486163612202244,0.13849425281095562,-0.0006886185731231451,0.028309481636211165,-0.07241380235883231,-0.0042761512793792564,0.0,0.0
0.30091817567258583,0.009649860192123183,0.13863196945103273,-0.0006400595198526525,0.027078253101579186,-0.06620042158120894,-0.004957659700128275,0.0,0.0
0.30602283783482725,0.009813556772044122,0.1387646252614935,-0.0005965814048950994,0.026321162515016705,-0.06070841016528894,-0.005552093710779683,0.0,0.0
0.3111274999970686,0.009977253351965061,0.1388944834117539,-0.0005577398447422039,0.02597456594147257,-0.05585803275083677,-0.006069347702671072,0.0,0.0
0.31623216215931005,0.010140949931886,0.1390235023103945,-0.000523134452049553,0.025982988049214506,-0.05157901076022374,-0.006518127678413154,0.0,0.0
0.3213368243215514,0.01030464651180694,0.1391533745719944,-0.0004924039171941482,0.02629801876152521,-0.0478092972543893,-0.006906106292482841,0.0,0.0
0.3264414864837928,0.010468343091727879,0.13928556075016107,-0.00046522170350617674,0.02687736984757505,-0.044494024954197436,-0.007240055882164112,0.0,0.0
0.33154614864603416,0.010632039671648818,0.13942131859068302,-0.0004412922717211764,0.027684066517152994,-0.04158460087550986,-0.007525962873488749,0.0,0.0
0.3366508108082756,0.010795736251569757,0.13956172844196058,-0.0004203477618858174,0.028685753253005986,-0.0390379254142497,-0.007769126386320521,0.0,0.0
0.34175547297051695,0.010959432831490696,0.13970771536248938,-0.00040214507157548753,0.02985409653932336,-0.03681571732894347,-0.007974243401587845,0.0,0.0
0.3468601351327584,0.011123129411411635,0.13986006838374918,-0.0003864632782045892,0.03116426996662608,-0.03488392904915458,-0.008145482473144486,0.0,0.0
0.35196479729499974,0.011286825991332574,0.140019457318589,-0.0003731013607239028,0.03259450952484827,-0.03321223920604175,-0.008286547651820133,0.0,0.0
0.3570694594572411,0.011450522571253513,0.1401864474478339,-0.00036187618234255893,0.03412572882827636,-0.0317736113300806,-0.008400734027865658,0.0,0.0
0.3621741216194825,0.011614219151174452,0.14036151236950606,-0.00035262070128108517,0.03574118562101902,-0.030543909366588344,-0.00849097608050039,0.0,0.0
0.3672787837817239,0.01177791573109539,0.1405450452542395,-0.00034518238111724267,0.03742619224863508,-0.029501562083335917,-0.008559889841791169,0.0,0.0
0.3723834459439653,0.011941612311016331,0.14073736871592304,-0.0003394217761606554,0.03916786389802401,-0.02862726963590502,-0.008609809730280823,0.0,0.0
0.3774881081062067,0.01210530889093727,0.14093874347730417,-0.0003352112705948503,0.04095489934231239,-0.02790374655592534,-0.008642820782472187,0.0,0.0
0.38259277026844807,0.012269005470858208,0.14114937598537688,-0.00033243395294703794,0.0427773897117702,-0.027315496267858633,-0.008660786903249397,0.0,0.0
0.38769743243068944,0.012432702050779149,0.1413694251101565,-0.00033098260986198216,0.04462665147141076,-0.026848612948521866,-0.008665375666138071,0.0,0.0
0.3928020945929308,0.012596398630700088,0.1415990080423367,-0.0003307588252294267,0.04649508034197686,-0.026490607142160165,-0.008658080118144788,0.0,0.0
0.39790675675517223,0.012760095210621027,0.14183820548983,-0.000331672172497043,0.04837602337074637,-0.026230252050765547,-0.008640237979452686,0.0,0.0
0.4030114189174136,0.012923791790541966,0.14208706625992593,-0.0003336394895365948,0.05026366675625188,-0.02605744784947682,-0.008613048573569522,0.0,0.0
0.408116081079655,0.013087488370462903,0.14234561130240594,-0.0003365842267567033,0.05215293736834942,-0.02596310174267568,-0.008577587777045138,0.0,0.0
0.4132207432418964,0.013251184950383842,0.14261383727915805,-0.00034043586030216245,0.054039416191810075,-0.025939021788081218,-0.00853482123828688,0.0,0.0
0.41832540540413776,0.013414881530304781,0.14289171971739528,-0.00034512936317323347,0.0559192621658024,-0.0259778227822684,-0.008485616081214868,0.0,0.0
0.42343006756637913,0.013578578110225722,0.14317921579629928,-0.0003506047279607043,0.057789145100009875,-0.026072842728697247,-0.008430751280608878,0.0,0.0
0.42853472972862056,0.013742274690146659,0.14347626681061756,-0.0003568065356424196,0.05964618652622611,-0.026218068604464982,-0.008370926871248215,0.0,0.0
0.433639391890862,0.013905971270067598,0.14378280034929403,-0.0003636835655401673,0.06148790749680613,-0.026408070309539983,-0.008306772131703995,0.0,0.0
0.43874405405310335,0.014069667849988539,0.14409873222248912,-0.0003711884421057521,0.06331218247219106,-0.02663794182636313,-0.008238852865379105,0.0,0.0
0.4438487162153447,0.014233364429909478,0.14442396816624503,-0.00037927731470314865,0.06511719855215134,-0.026903248741893655,-0.008167677885660658,0.0,0.0
0.4489533783775861,0.014397061009830415,0.1447584053504846,-0.00038790956698963154,0.06690141940215846,-0.027199981391381425,-0.008093704798478233,0.0,0.0
0.45405804053982746,0.014560757589751356,0.1451019337129274,-0.00039704755288096994,0.06866355330971799,-0.027524512975831736,-0.008017345163832831,0.0,0.0
0.4591627027020689,0.014724454169672295,0.14545443713879955,-0.00040665635642139395,0.07040252487751741,-0.027873562085401614,-0.00793896910770994,0.0,0.0
0.46426736486431025,0.014888150749593234,0.14581579450384724,-0.00041670357317410566,0.07211744992252805,-0.028244159130587174,-0.007858909446989363,0.0,0.0
0.4693720270265517,0.015051847329514173,0.14618588059610094,-0.00042715911100797417,0.0738076132041327,-0.02863361624354975,-0.0077774653823229345,0.0,0.0
0.47447668918879304,0.01521554390943511,0.14656456693002357,-0.00043799500838517997,0.07547244865112737,-0.029039500264549024,-0.0076949058073068075,0.0,0.0
0.4795813513510344,0.01537924048935605,0.1469517224650938,-0.0004491852684569372,0.07711152179807076,-0.029459608474305527,-0.007611472276488342,0.0,0.0
0.48468601351327584,0.01554293706927699,0.14734721423948263,-0.00046070570745331343,0.07872451417677939,-0.029891946773123075,-0.007527381669701589,0.0,0.0
0.4897906756755172,0.01570663364919793,0.1477509079282587,-0.0004725338160115947,0.08031120943953246,-0.030334710042561205,-0.007442828585818486,0.0,0.0
0.49489533783775863,0.015870330229118868,0.14816266833448477,-0.00048464863222808245,0.08187148101737665,-0.03078626445603819,-0.007357987495149114,0.0,0.0
0.25481896576245244,0.012262576065062581,0.13670075007082397,-0.0019994596625336264,0.06627362495904127,-0.1610953347940079,0.009035323548291428,0.0,0.0
0.2599269039757347,0.012508383831719967,0.13701014140144555,-0.0018303927018315951,0.05757341939614863,-0.14465764383279708,0.006112240321226706,0.0,0.0
0.2650348421890169,0.012754191598377353,0.13727859570889797,-0.001678001284926764,0.05035060892671761,-0.1301403895317456,0.0035472350879605955,0.0,0.0
0.27014278040229917,0.012999999365034738,0.13751320104603468,-0.0015406471703370843,0.044405396130759445,-0.1173105847069176,0.0012961267456243313,0.0,0.0
0.2752507186155814,0.013245807131692124,0.1377200893807803,-0.001416876178435084,0.039565907250425636,-0.10596621656285246,-0.0006793432183608895,0.0,0.0
0.28035865682886363,0.01349161489834951,0.13790456940947135,-0.0013053947828868197,0.03568399280634038,-0.09593171689338002,-0.0024123810264058917,0.0,0.0
0.2854665950421459,0.013737422665006896,0.13807123953872363,-0.0012050500247463456,0.032631711646976924,-0.08705415672488055,-0.003931871299979293,0.0,0.0
0.29057453325542815,0.013983230431664282,0.13822408423912727,-0.0011148122295090615,0.03029837841212557,-0.07920003966753315,-0.005262992419252131,0.0,0.0
0.29568247146871035,0.014229038198321668,0.1383665564158199,-0.001033760096035334,0.028588077018329994,-0.07225259174770408,-0.00642773628803346,0.0,0.0
0.3007904096819926,0.014474845964979053,0.1385016479871816,-0.0009610677985437842,0.027417560846408506,-0.06610946429937559,-0.00744534860297792,0.0,0.0
0.3058983478952748,0.01472065373163644,0.13863195049266383,-0.0008959938020639366,0.02671447480264294,-0.06068078159521982,-0.008332702806768096,0.0,0.0
0.3110062861085571,0.014966461498293827,0.1387597072476786,-0.0008378711403753223,0.02641584608961084,-0.05588747707400983,-0.009104618552077033,0.0,0.0
0.31611422432183933,0.01521226926495121,0.13888685831452421,-0.0007860989455627794,0.026466799945923436,-0.05165987187404164,-0.009774133599695319,0.0,0.0
0.3212221625351216,0.015458077031608598,0.1390150793531877,-0.0007401350514920151,0.02681946425381332,-0.04793645738384977,-0.01035273652890486,0.0,0.0
0.3263301007484038,0.015703884798265982,0.13914581524630704,-0.0006994895210401459,0.027432033128360955,-0.04466285004206038,-0.010850566379292879,0.0,0.0
0.33143803896168605,0.01594969256492337,0.13928030925200757,-0.0006637189698331504,0.02826796467451803,-0.04179089194958778,-0.011276584314227183,0.0,0.0
0.33654597717496826,0.016195500331580757,0.139419628321455,-0.0006324215783759417,0.029295292251229565,-0.039277875230491796,-0.011638721552458452,0.0,0.0
0.3416539153882505,0.01644130809823814,0.1395646851205277,-0.0006052327004816868,0.030486031992889684,-0.03708587167609125,-0.011944007120285365,0.0,0.0
0.3467618536015328,0.016687115864895526,0.13971625721355277,-0.000581820989358869,0.03181567214808095,-0.035181152176600325,-0.012198678404125314,0.0,0.0
0.351869791814815,0.016932923631552913,0.13987500379877454,-0.0005618849740399187,0.03326273211668823,-0.03353368290259338,-0.012408277009551896,0.0,0.0
0.35697773002809724,0.0171787313982103,0.1400414803278554,-0.0005451500283950984,0.034808380989327536,-0.03211668723891898,-0.012577732039731657,0.0,0.0
0.36208566824137944,0.017424539164867685,0.14021615129338466,-0.0005313656830654462,0.036436106990252515,-0.03090626417190928,-0.012711432579094361,0.0,0.0
0.3671936064546617,0.01767034693152507,0.14039940142757368,-0.0005203032375117067,0.03813143055509116,-0.029881055247980355,-0.012813290895191395,0.0,0.0
0.37230154466794396,0.017916154698182456,0.14059154552078662,-0.0005117536352123888,0.039881654885388196,-0.029021953407536293,-0.012886797643462197,0.0,0.0
0.3774094828812262,0.018161962464839844,0.14079283703927756,-0.000505525570018435,0.04167564875149371,-0.028311847992746275,-0.012935070168259255,0.0,0.0
0.3825174210945084,0.018407770231497228,0.1410034756966161,-0.0005014437959213931,0.04350365709522769,-0.027735401064107365,-0.012960894832633976,0.0,0.0
0.3876253593077907,0.018653577998154612,0.14122361411208803,-0.0004993476161299494,0.04535713563956678,-0.027278850865589434,-0.012966764173873331,0.0,0.0
0.3927332975210729,0.018899385764812,0.1414533636712695,-0.0004990895304708841,0.04722860626532327,-0.026929838873613755,-0.012954909567348656,0.0,0.0
0.39784123573435515,0.019145193531469387,0.141692799688505,-0.0005005340228138196,0.049111530381643786,-0.026677257369245734,-0.0129273299843987,0.0,0.0
0.4029491739476374,0.01939100129812677,0.14194196595777012,-0.0005035564725306833,0.051000197912307754,-0.026511114900723227,-0.012885817347837973,0.0,0.0
0.40805711216091967,0.019636809064784155,0.14220087876702692,-0.0005080421759959622,0.05288962985496892,-0.026422417367129185,-0.012831978918878849,0.0,0.0
0.41316505037420187,0.019882616831441543,0.1424695304414016,-0.0005138854658591839,0.05477549265531395,-0.026403062763881407,-0.012767257089809641,0.0,0.0
0.4182729885874841,0.02012842459809893,0.14274789247209319,-0.0005209889173158659,0.05665402288066229,-0.02644574789524084,-0.012692946906044193,0.0,0.0
0.42338092680076633,0.020374232364756314,0.14303591828065565,-0.0005292626319006047,0.058521960884443114,-0.02654388558530934,-0.0126102115977884,0.0,0.0
0.4284888650140486,0.0206200401314137,0.1433335456620176,-0.0005386235904540195,0.06037649232983361,-0.02669153111289401,-0.012520096364418962,0.0,0.0
0.43359680322733085,0.02086584789807109,0.14364069894416923,-0.0005489950678977866,0.062215196592265265,-0.02688331676209601,-0.012423540622789057,0.0,0.0
0.43870474144061306,0.021111655664728474,0.14395729089773637,-0.0005603061033091356,0.06403600119037392,-0.027114393523670982,-0.012321388903268112,0.0,0.0
0.4438126796538953,0.021357463431385858,0.14428322442457067,-0.0005724910195352266,0.06583714150654829,-0.02738037910558186,-0.012214400553720223,0.0,0.0
0.4489206178671775,0.021603271198043242,0.1446183940509309,-0.0005854889872433614,0.0676171251542545,-0.027677311517644805,-0.01210325839126431,0.0,0.0
0.4540285560804598,0.02184907896470063,0.14496268724773387,-0.0005992436288776977,0.06937470043207744,-0.02800160758722294,-0.011988576424065896,0.0,0.0
0.45913649429374204,0.022094886731358017,0.145315985597656,-0.0006137026584975994,0.07110882837586469,-0.028350025842633738,-0.011870906750183666,0.0,0.0
0.4642444325070243,0.0223406944980154,0.14567816582650836,-0.0006288175539164093,0.07281865798214018,-0.028719633270068646,-0.011750745727294662,0.0,0.0
0.4693523707203065,0.02258650226467279,0.14604910071425226,-0.000644543257949939,0.0745035042294391,-0.02910777550987339,-0.01162853949566334,0.0,0.0
0.4744603089335887,0.022832310031330173,0.14642865989921572,-0.0006608379059284107,0.07616282857059764,-0.02951205011027993,-0.011504688926756088,0.0,0.0
0.47956824714687096,0.02307811779798756,0.1468167105874961,-0.0006776625769296448,0.07779622160930541,-0.029930282502192655,-0.011379554061227686,0.0,0.0
0.4846761853601532,0.023323925564644944,0.14721311817814475,-0.0006949810664601604,0.07940338770925393,-0.030360504398342807,-0.011253458092441009,0.0,0.0
0.4897841235734355,0.023569733331302332,0.1476177468135157,-0.0007127596785488459,0.08098413131469803,-0.03080093435481848,-0.011126690945075847,0.0,0.0
0.49489206178671774,0.02381554109795972,0.14803045986308727,-0.0007309670354289106,0.08253834478783742,-0.03124996026333365,-0.010999512492606384,0.0,0.0
0.2545988716939599,0.016345789894692427,0.13656927979230324,-0.0026653026137665975,0.06549472249951543,-0.15958524115271475,0.011924260993901833,0.0,0.0
0.25971139520033576,0.016674024794206627,0.1368706357300181,-0.00244013107823101,0.0570049886745993,-0.14337328697076107,0.008042154175474391,0.0,0.0
0.26482391870671157,0.01700225969372083,0.13713175856545906,-0.0022372081580372604,0.04997020280367681,-0.1290591903059547,0.004636550485730151,0.0,0.0
0.26993644221308744,0.01733049459323503,0.13735968428606357,-0.0020543446472765996,0.044192949085054944,-0.1164123008458027,0.0016485550979738724,0.0,0.0
0.27504896571946325,0.01765872949274923,0.13756049656464042,-0.0018895976926482747,0.0395034663236995,-0.10523268266118788,-0.0009728188302669579,0.0,0.0
