x0,x1,u,flux0,flux1
-0.5319148936170213,-0.8723404255319149,0.38842866803615866,-3.0005429886505026,-5.878324208985842
-0.4893617021276596,-0.8723404255319149,0.39017126763292376,-2.849710150725858,-5.740401902149154
-0.44680851063829785,-0.8723404255319149,0.3849512517154503,-2.648024167650624,-5.500041987375969
-0.4042553191489362,-0.8723404255319149,0.37286177159145023,-2.3990841305708077,-5.161533693039646
-0.36170212765957444,-0.8723404255319149,0.35411856432014127,-2.107332380345596,-4.730917707672026
-0.3191489361702128,-0.8723404255319149,0.32905610287931497,-1.7779752338694879,-4.215878383733479
-0.27659574468085113,-0.8723404255319149,0.29812162748712356,-1.4168900772239637,-3.6256066101611966
-0.23404255319148937,-0.8723404255319149,0.2618671645897918,-1.0305204835836272,-2.9706358007383695
-0.19148936170212771,-0.8723404255319149,0.22093967593660704,-0.6257612275002586,-2.2626539250757
-0.14893617021276595,-0.8723404255319149,0.1760695135321753,-0.20983524748758797,-1.5142949365167853
-0.1063829787234043,-0.8723404255319149,0.1280573864875978,0.20983524748758664,-0.7389133189414181
-0.06382978723404253,-0.8723404255319149,0.0777600723474132,0.6257612275002572,0.04965422431564237
-0.021276595744680882,-0.8723404255319149,0.026075127874018812,1.0305204835836257,0.8373356867634576
0.02127659574468077,-0.8723404255319149,-0.026075127874018677,1.4168900772239612,1.6100748740441284
0.06382978723404253,-0.8723404255319149,-0.0777600723474132,1.777975233869487,2.3540822370541017
0.1063829787234043,-0.8723404255319149,-0.1280573864875978,2.1073323803455963,3.0560809467746006
0.14893617021276584,-0.8723404255319149,-0.17606951353217518,2.399084130570806,3.7035438196000023
0.1914893617021276,-0.8723404255319149,-0.2209396759366069,2.6480241676506227,4.284916865226063
0.23404255319148937,-0.8723404255319149,-0.2618671645897918,2.8497101507258575,4.7898254678806005
0.27659574468085113,-0.8723404255319149,-0.29812162748712356,3.000542988650502,5.209259521587735
0.31914893617021267,-0.8723404255319149,-0.3290561028793149,3.097831065858495,5.535734215722486
0.36170212765957444,-0.8723404255319149,-0.35411856432014127,3.139838274307263,5.763423601633692
0.4042553191489362,-0.8723404255319149,-0.37286177159145023,3.125814994366868,5.888264556835706
0.44680851063829774,-0.8723404255319149,-0.38495125171545025,3.056011471800065,5.908029291525409
0.4893617021276595,-0.8723404255319149,-0.39017126763292376,2.9316733521207334,5.822365103544029
0.5319148936170213,-0.8723404255319149,-0.38842866803615866,2.7550194520201763,5.632800672355516
0.574468085106383,-0.8723404255319149,-0.37975454965624245,2.529202164530697,5.342718779725293
0.6170212765957446,-0.8723404255319149,-0.36430370234115833,2.258251204497256,4.957295943899516
0.6595744680851063,-0.8723404255319149,-0.3423518468272812,1.9470016982205962,4.483410044514328
0.7021276595744681,-0.8723404255319149,-0.3142907144963054,1.601007900513864,3.929517586670828
0.7446808510638296,-0.8723404255319149,-0.28062105691945793,1.2264440788938815,3.305502794401189
0.7872340425531914,-0.8723404255319149,-0.2419437099338464,0.8299943336310368,2.6225012264566434
0.8297872340425532,-0.8723404255319149,-0.19894887171271247,0.4187333198216159,1.892701061997772
0.8723404255319149,-0.8723404255319149,-0.15240378616267874,0.0,1.129125602248627
0.9148936170212765,-0.8723404255319149,-0.10313905143805978,-0.41873331982161144,0.34540086937788117
0.9574468085106382,-0.8723404255319149,-0.052033797897118636,-0.8299943336310343,-0.44448755018961983
-0.9574468085106383,-0.8297872340425532,0.06792525069888401,-1.9470016982205964,-2.3072805078839544
-0.9148936170212766,-0.8297872340425532,0.13463837368986734,-2.2582512044972556,-2.9723796399303657
-0.8723404255319149,-0.8297872340425532,0.19894887171271247,-2.5292021645306964,-3.5844365868852366
-0.8297872340425532,-0.8297872340425532,0.25970912240665844,-2.7550194520201767,-4.132529178030265
-0.7872340425531915,-0.8297872340425532,0.31583485765863384,-2.9316733521207334,-4.606876688091907
-0.7446808510638299,-0.8297872340425532,0.3663245123934244,-3.0560114718000646,-4.999014374515614
-0.7021276595744681,-0.8297872340425532,0.4102770975261655,-3.125814994366868,-5.3019445309972415
-0.6595744680851063,-0.8297872340425532,0.4469082781339073,-3.139838274307263,-5.510261361717825
-0.6170212765957447,-0.8297872340425532,0.47556436993089585,-3.0978310658584944,-5.6202474478980395
-0.574468085106383,-0.8297872340425532,0.4957340042801384,-3.0005429886505017,-5.62994008522438
-0.5319148936170213,-0.8297872340425532,0.5070572535788453,-2.8497101507258566,-5.539166308354133
-0.4893617021276596,-0.8297872340425532,0.5093320541750286,-2.648024167650623,-5.349545977486022
-0.44680851063829785,-0.8297872340425532,0.5025178121981579,-2.3990841305708064,-5.064462871916576
-0.4042553191489362,-0.8297872340425532,0.4867361279577432,-2.107332380345596,-4.6890043064184255
-0.36170212765957444,-0.8297872340425532,0.46226862598292956,-1.7779752338694856,-4.229870347987662
-0.3191489361702128,-0.8297872340425532,0.4295519294261036,-1.4168900772239614,-3.6952542529895736
-0.27659574468085113,-0.8297872340425532,0.3891698685123947,-1.030520483583626,-3.094696258304687
-0.23404255319148937,-0.8297872340425532,0.34184306207547666,-0.6257612275002564,-2.438913335575636
-0.19148936170212771,-0.8297872340425532,0.28841605809740933,-0.20983524748758686,-1.7396079465943095
-0.14893617021276595,-0.8297872340425532,0.22984226272989036,0.20983524748758908,-1.0092592125939284
-0.1063829787234043,-0.8297872340425532,0.16716692673889236,0.6257612275002583,-0.26090022403501645
-0.06382978723404253,-0.8297872340425532,0.10150849297998066,1.030520483583628,0.49211453520264326
-0.021276595744680882,-0.8297872340425532,0.034038637759060526,1.416890077223963,1.2363474989012002
0.02127659574468077,-0.8297872340425532,-0.034038637759060346,1.7779752338694876,1.9585178121922495
0.06382978723404253,-0.8297872340425532,-0.10150849297998066,2.107332380345597,2.6457383287265817
0.1063829787234043,-0.8297872340425532,-0.16716692673889236,2.3990841305708077,3.285745582106083
0.14893617021276584,-0.8297872340425532,-0.22984226272989022,2.6480241676506235,3.8671186277321405
0.1914893617021276,-0.8297872340425532,-0.28841605809740917,2.8497101507258575,4.37948284983258
0.23404255319148937,-0.8297872340425532,-0.34184306207547666,3.000542988650502,4.813695096725882
0.27659574468085113,-0.8297872340425532,-0.3891698685123947,3.0978310658584958,5.162006840579556
0.31914893617021267,-0.8297872340425532,-0.4295519294261035,3.139838274307263,5.418202450072875
0.36170212765957444,-0.8297872340425532,-0.46226862598292956,3.1258149943668676,5.577710108485045
0.4042553191489362,-0.8297872340425532,-0.4867361279577432,3.056011471800064,5.637683397872895
0.44680851063829774,-0.8297872340425532,-0.5025178121981578,2.931673352120733,5.597052093466503
0.4893617021276595,-0.8297872340425532,-0.5093320541750286,2.7550194520201754,5.456541261855574
0.5319148936170213,-0.8297872340425532,-0.5070572535788453,2.5292021645306955,5.218658322158971
0.574468085106383,-0.8297872340425532,-0.4957340042801384,2.258251204497254,4.887648301071131
0.6170212765957446,-0.8297872340425532,-0.4755643699308959,1.9470016982205953,4.469418080260141
0.6595744680851063,-0.8297872340425532,-0.4469082781339073,1.6010079005138622,3.9714309879244247
0.7021276595744681,-0.8297872340425532,-0.4102770975261655,1.2264440788938789,3.4025736155242523
0.7446808510638296,-0.8297872340425532,-0.3663245123934245,0.8299943336310354,2.7729972363465856
0.7872340425531914,-0.8297872340425532,-0.315834857658634,0.4187333198216141,2.093936655792788
0.8297872340425532,-0.8297872340425532,-0.25970912240665844,0.0,1.3775097260100884
0.8723404255319149,-0.8297872340425532,-0.19894887171271247,-0.4187333198216159,0.6365011025329244
0.9148936170212765,-0.8297872340425532,-0.13463837368986756,-0.8299943336310341,-0.11586589819792281
0.9574468085106382,-0.8297872340425532,-0.06792525069888401,-1.22644407889388,-0.8661652692305218
-0.9574468085106383,-0.7872340425531915,0.08260457579274864,-2.2582512044972547,-2.586872856488951
-0.9148936170212766,-0.7872340425531915,0.1637350709735369,-2.5292021645306964,-3.180581207349105
-0.8723404255319149,-0.7872340425531915,0.24194370993384628,-2.7550194520201754,-3.7175320112147454
-0.8297872340425532,-0.7872340425531915,0.31583485765863384,-2.9316733521207334,-4.1881433682702935
-0.7872340425531915,-0.7872340425531915,0.38408992486623583,-3.0560114718000646,-4.5840172077000965
-0.7446808510638299,-0.7872340425531915,0.4454908982653409,-3.125814994366868,-4.898089151461109
-0.7021276595744681,-0.7872340425531915,0.4989420760310256,-3.139838274307263,-5.124754578276412
-0.6595744680851063,-0.7872340425531915,0.5434896206297795,-3.097831065858495,-5.259968638234682
-0.6170212765957447,-0.7872340425531915,0.5783385800728867,-3.000542988650502,-5.301318433232685
-0.574468085106383,-0.7872340425531915,0.6028670738534979,-2.849710150725858,-5.248066075199085
-0.5319148936170213,-0.7872340425531915,0.6166373904190074,-2.648024167650624,-5.101161853724563
-0.4893617021276596,-0.7872340425531915,0.6194037981440788,-2.3990841305708073,-4.863227278121559
-0.44680851063829785,-0.7872340425531915,0.6111169304173206,-2.107332380345597,-4.538508296528483
-0.4042553191489362,-0.7872340425531915,0.5919246665896365,-1.7779752338694874,-4.132799526864598
-0.36170212765957444,-0.7872340425531915,0.5621694930637047,-1.4168900772239619,-3.653340851735975
-0.3191489361702128,-0.7872340425531915,0.5223823916160085,-1.0305204835836266,-3.108688222558874
-0.27659574468085113,-0.7872340425531915,0.4732733640144562,-0.6257612275002582,-2.5085609784040193
-0.23404255319148937,-0.7872340425531915,0.41571876202001157,-0.20983524748758775,-1.8636684041606293
-0.19148936170212771,-0.7872340425531915,0.35074564886875964,0.20983524748758708,-1.1855186230938706
-0.14893617021276595,-0.7872340425531915,0.2795134713041259,0.6257612275002575,-0.48621323411254247
-0.1063829787234043,-0.7872340425531915,0.20329336922227312,1.0305204835836261,0.22176864155012743
-0.06382978723404253,-0.7872340425531915,0.12344549215053936,1.4168900772239625,0.9257930505505404
-0.021276595744680882,-0.7872340425531915,0.041394727346901444,1.7779752338694872,1.6132966606314325
0.02127659574468077,-0.7872340425531915,-0.04139472734690123,2.1073323803455954,2.2720109535836492
0.06382978723404253,-0.7872340425531915,-0.12344549215053936,2.399084130570807,2.8901811572442293
0.1063829787234043,-0.7872340425531915,-0.20329336922227312,2.648024167650624,3.4567760096841225
0.14893617021276584,-0.7872340425531915,-0.2795134713041257,2.8497101507258575,3.9616846123386567
0.1914893617021276,-0.7872340425531915,-0.3507456488687595,3.0005429886505017,4.395896859231959
0.23404255319148937,-0.7872340425531915,-0.41571876202001157,3.0978310658584953,4.751664222531537
0.27659574468085113,-0.7872340425531915,-0.4732733640144562,3.1398382743072633,5.022638025211024
0.31914893617021267,-0.7872340425531915,-0.5223823916160084,3.125814994366868,5.203982733342115
0.36170212765957444,-0.7872340425531915,-0.5621694930637047,3.0560114718000646,5.292462246312078
0.4042553191489362,-0.7872340425531915,-0.5919246665896365,2.931673352120733,5.286497645115843
0.44680851063829774,-0.7872340425531915,-0.6111169304173206,2.7550194520201767,5.186195368203063
0.4893617021276595,-0.7872340425531915,-0.6194037981440788,2.529202164530697,4.993345312081448
0.5319148936170213,-0.7872340425531915,-0.6166373904190074,2.2582512044972547,4.711388890571194
0.574468085106383,-0.7872340425531915,-0.6028670738534979,1.9470016982205958,4.345357622693823
0.6170212765957446,-0.7872340425531915,-0.5783385800728867,1.601007900513864,3.901783345096047
0.6595744680851063,-0.7872340425531915,-0.5434896206297795,1.2264440788938797,3.388581651270067
0.7021276595744681,-0.7872340425531915,-0.4989420760310256,0.8299943336310358,2.8149106376001853
0.7446808510638296,-0.7872340425531915,-0.44549089826534105,0.41873331982161566,2.191007476915858
0.7872340425531914,-0.7872340425531915,-0.38408992486623605,1.1102230246251565e-15,1.528005735900034
0.8297872340425532,-0.7872340425531915,-0.31583485765863384,-0.418733319821613,0.8377366963279471
0.8723404255319149,-0.7872340425531915,-0.24194370993384628,-0.8299943336310357,0.1325182255635342
0.9148936170212765,-0.7872340425531915,-0.16373507097353718,-1.2264440788938775,-0.5750650360754677
0.9574468085106382,-0.7872340425531915,-0.08260457579274864,-1.6010079005138627,-1.2723862485221664
-0.9574468085106383,-0.7446808510638299,0.095809820274653,-2.5292021645306964,-2.8203023976857473
-0.9148936170212766,-0.7446808510638299,0.18990991203672794,-2.7550194520201763,-3.3320252277733333
-0.8723404255319149,-0.7446808510638299,0.2806210569194579,-2.9316733521207325,-3.784287988734159
-0.8297872340425532,-0.7446808510638299,0.3663245123934244,-3.0560114718000646,-4.169020040884579
-0.7872340425531915,-0.7446808510638299,0.4454908982653409,-3.125814994366868,-4.479355831639495
-0.7446808510638299,-0.7446808510638299,0.5167074885038374,-3.139838274307263,-4.709757411460894
-0.7021276595744681,-0.7446808510638299,0.5787034213689551,-3.097831065858495,-4.856113258698549
-0.6595744680851063,-0.7446808510638299,0.6303723779700053,-3.0005429886505013,-4.915811649791269
-0.6170212765957447,-0.7446808510638299,0.670792324552382,-2.8497101507258575,-4.887787265535726
-0.574468085106383,-0.7446808510638299,0.699241966211756,-2.6480241676506235,-4.772540201732866
-0.5319148936170213,-0.7446808510638299,0.7152136184187317,-2.399084130570807,-4.572127044966508
-0.4893617021276596,-0.7446808510638299,0.7184222666612999,-2.1073323803455963,-4.290124172767022
-0.44680851063829785,-0.7446808510638299,0.7088106525355579,-1.777975233869487,-3.9315639330695786
-0.4042553191489362,-0.7446808510638299,0.6865502955232825,-1.4168900772239623,-3.502844841846031
-0.36170212765957444,-0.7446808510638299,0.6520384322227157,-1.0305204835836255,-3.011617401435805
-0.3191489361702128,-0.7446808510638299,0.6058909276520575,-0.6257612275002571,-2.4666475771504177
-0.27659574468085113,-0.7446808510638299,0.5489312851236259,-0.20983524748758797,-1.877660368414816
-0.23404255319148937,-0.7446808510638299,0.48217595080773934,0.20983524748758797,-1.2551662659222496
-0.19148936170212771,-0.7446808510638299,0.4068161752267285,0.6257612275002573,-0.6102736916788616
-0.14893617021276595,-0.7446808510638299,0.3241967553611424,1.030520483583627,0.04550923105018945
-0.1063829787234043,-0.7446808510638299,0.2357920367157732,1.4168900772239623,0.7004800404730147
-0.06382978723404253,-0.7446808510638299,0.1431796035891938,1.7779752338694879,1.34295076697892
-0.021276595744680882,-0.7446808510638299,0.04801212704457764,2.107332380345596,1.9614565052329904
0.02127659574468077,-0.7446808510638299,-0.04801212704457739,2.3990841305708064,2.544960005683411
0.06382978723404253,-0.7446808510638299,-0.1431796035891938,2.6480241676506235,3.0830486345411914
0.1063829787234043,-0.7446808510638299,-0.2357920367157732,2.849710150725858,3.5661201874768054
0.14893617021276584,-0.7446808510638299,-0.3241967553611422,3.0005429886505017,3.985554241183938
0.1914893617021276,-0.7446808510638299,-0.4068161752267283,3.097831065858495,4.3338659850376136
0.23404255319148937,-0.7446808510638299,-0.48217595080773934,3.1398382743072633,4.604839787717101
0.27659574468085113,-0.7446808510638299,-0.5489312851236259,3.125814994366868,4.793640115294096
0.31914893617021267,-0.7446808510638299,-0.6058909276520574,3.0560114718000646,4.896897821450225
0.36170212765957444,-0.7446808510638299,-0.6520384322227157,2.9316733521207325,4.912770269972912
0.4042553191489362,-0.7446808510638299,-0.6865502955232825,2.7550194520201754,4.840974216642245
0.44680851063829774,-0.7446808510638299,-0.7088106525355578,2.529202164530697,4.682790863730788
0.4893617021276595,-0.7446808510638299,-0.7184222666612999,2.258251204497255,4.44104299691868
0.5319148936170213,-0.7446808510638299,-0.7152136184187317,1.9470016982205953,4.120044612616296
0.574468085106383,-0.7446808510638299,-0.699241966211756,1.6010079005138627,3.7255239345961058
0.6170212765957446,-0.7446808510638299,-0.670792324552382,1.2264440788938802,3.264521193703749
0.6595744680851063,-0.7446808510638299,-0.6303723779700053,0.8299943336310351,2.7452629947718035
0.7021276595744681,-0.7446808510638299,-0.5787034213689551,0.4187333198216143,2.1770155126616686
0.7446808510638296,-0.7446808510638299,-0.5167074885038375,1.1102230246251565e-15,1.569919137153633
0.7872340425531914,-0.7446808510638299,-0.4454908982653411,-0.41873331982161344,0.934807517451014
0.8297872340425532,-0.7446808510638299,-0.3663245123934244,-0.8299943336310343,0.2830142354534808
0.8723404255319149,-0.7446808510638299,-0.2806210569194579,-1.2264440788938804,-0.3738294422804542
0.9148936170212765,-0.7446808510638299,-0.18990991203672827,-1.601007900513861,-1.0240021247607034
0.9574468085106382,-0.7446808510638299,-0.095809820274653,-1.947001698220595,-1.6559014650655444
-0.9574468085106383,-0.7021276595744681,0.10730533624397937,-2.755019452020176,-3.0034035757816366
-0.9148936170212766,-0.7021276595744681,0.21269580622057424,-2.9316733521207334,-3.4240091790708025
-0.8723404255319149,-0.7021276595744681,0.3142907144963054,-3.056011471800064,-3.7835132574431647
-0.8297872340425532,-0.7021276595744681,0.4102770975261655,-3.125814994366868,-4.075500452103363
-0.7872340425531915,-0.7021276595744681,0.4989420760310256,-3.139838274307263,-4.294760244645376
-0.7446808510638299,-0.7021276595744681,0.5787034213689551,-3.097831065858495,-4.437379938876935
-0.7021276595744681,-0.7021276595744681,0.648137790442817,-3.0005429886505017,-4.500814482975753
-0.6595744680851063,-0.7021276595744681,0.7060061252915576,-2.849710150725857,-4.483931885999593
-0.6170212765957447,-0.7021276595744681,0.7512757641088748,-2.648024167650623,-4.387033418291452
-0.574468085106383,-0.7021276595744681,0.7831388691176157,-2.399084130570807,-4.21184823530315
-0.5319148936170213,-0.7021276595744681,0.8010268424540484,-2.107332380345596,-3.961502520775325
-0.4893617021276596,-0.7021276595744681,0.8046204728102107,-1.7779752338694874,-3.640463699914528
-0.44680851063829785,-0.7021276595744681,0.7938556317672618,-1.4168900772239619,-3.25446071808457
-0.4042553191489362,-0.7021276595744681,0.7689244181686371,-1.0305204835836261,-2.810381807640787
-0.36170212765957444,-0.7021276595744681,0.7302717301116353,-0.6257612275002562,-2.316151567260472
-0.3191489361702128,-0.7021276595744681,0.678587325730333,-0.20983524748758708,-1.780589547291747
-0.27659574468085113,-0.7021276595744681,0.6147935144453409,0.20983524748758753,-1.213252864668651
-0.23404255319148937,-0.7021276595744681,0.5400286983303426,0.625761227500258,-0.6242656559330471
-0.19148936170212771,-0.7021276595744681,0.45562705730012226,1.0305204835836268,-0.024138411778191315
-0.14893617021276595,-0.7021276595744681,0.3630947406383756,1.4168900772239628,0.5764195829066967
-0.1063829787234043,-0.7021276595744681,0.26408298972806327,1.7779752338694879,1.1666913564789805
